id,attack_cat
7583,DoS
7584,DoS
7585,Normal
7586,Normal
7587,Exploits
7588,Reconnaissance
7589,Generic
7590,Generic
7591,Generic
7592,Fuzzers
7593,DoS
7594,Normal
7595,Worms
7596,Fuzzers
7597,Normal
7598,Analysis
7599,Fuzzers
7600,Generic
7601,DoS
7602,Exploits
7603,Shellcode
7604,Generic
7605,Worms
7606,Exploits
7607,Worms
7608,Normal
7609,Analysis
7610,Worms
7611,Fuzzers
7612,DoS
7613,Shellcode
7614,Backdoor
7615,DoS
7616,Normal
7617,Generic
7618,Exploits
7619,Fuzzers
7620,Normal
7621,Generic
7622,DoS
7623,Shellcode
7624,Worms
7625,Worms
7626,Backdoor
7627,Generic
7628,Generic
7629,Generic
7630,Generic
7631,DoS
7632,Normal
7633,Shellcode
7634,Generic
7635,Generic
7636,Normal
7637,Normal
7638,Fuzzers
7639,Exploits
7640,Normal
7641,Fuzzers
7642,Worms
7643,Fuzzers
7644,Generic
7645,Generic
7646,Backdoor
7647,Fuzzers
7648,DoS
7649,Fuzzers
7650,Exploits
7651,Shellcode
7652,Generic
7653,Normal
7654,Generic
7655,Exploits
7656,Normal
7657,Worms
7658,Generic
7659,Worms
7660,Reconnaissance
7661,Reconnaissance
7662,Worms
7663,Generic
7664,Analysis
7665,Fuzzers
7666,Normal
7667,Generic
7668,Exploits
7669,Exploits
7670,Worms
7671,Generic
7672,Exploits
7673,Normal
7674,Generic
7675,Normal
7676,Generic
7677,Normal
7678,Normal
7679,Reconnaissance
7680,Exploits
7681,Fuzzers
7682,Generic
7683,Shellcode
7684,Worms
7685,Normal
7686,Fuzzers
7687,Normal
7688,Normal
7689,Generic
7690,Normal
7691,Worms
7692,Fuzzers
7693,Analysis
7694,Normal
7695,Generic
7696,Reconnaissance
7697,Generic
7698,Fuzzers
7699,Fuzzers
7700,Fuzzers
7701,Generic
7702,Exploits
7703,Generic
7704,Generic
7705,Generic
7706,Reconnaissance
7707,Generic
7708,Worms
7709,Shellcode
7710,Generic
7711,Generic
7712,Normal
7713,Reconnaissance
7714,Worms
7715,Shellcode
7716,Generic
7717,Worms
7718,Generic
7719,Worms
7720,Generic
7721,Normal
7722,Generic
7723,Generic
7724,Generic
7725,Reconnaissance
7726,Normal
7727,Normal
7728,Generic
7729,Shellcode
7730,Normal
7731,DoS
7732,Shellcode
7733,Normal
7734,Generic
7735,Reconnaissance
7736,Reconnaissance
7737,Analysis
7738,Normal
7739,Normal
7740,Normal
7741,Fuzzers
7742,Reconnaissance
7743,Generic
7744,Normal
7745,Generic
7746,DoS
7747,Generic
7748,Reconnaissance
7749,Generic
7750,DoS
7751,Normal
7752,Analysis
7753,Generic
7754,Generic
7755,Backdoor
7756,Generic
7757,Exploits
7758,Reconnaissance
7759,Normal
7760,DoS
7761,Generic
7762,Fuzzers
7763,Generic
7764,Generic
7765,Fuzzers
7766,Analysis
7767,Generic
7768,DoS
7769,Normal
7770,Generic
7771,Generic
7772,Analysis
7773,Shellcode
7774,Normal
7775,DoS
7776,Backdoor
7777,Normal
7778,Generic
7779,Generic
7780,Shellcode
7781,Generic
7782,Fuzzers
7783,Worms
7784,Normal
7785,Normal
7786,Fuzzers
7787,Exploits
7788,Fuzzers
7789,Fuzzers
7790,Fuzzers
7791,Generic
7792,Generic
7793,Generic
7794,Fuzzers
7795,Reconnaissance
7796,Generic
7797,Generic
7798,Backdoor
7799,Generic
7800,Normal
7801,Shellcode
7802,Normal
7803,Generic
7804,Normal
7805,Generic
7806,Normal
7807,Fuzzers
7808,Shellcode
7809,Analysis
7810,Fuzzers
7811,Worms
7812,Reconnaissance
7813,Backdoor
7814,Generic
7815,Generic
7816,Backdoor
7817,Generic
7818,Fuzzers
7819,Shellcode
7820,Exploits
7821,Shellcode
7822,DoS
7823,Generic
7824,Normal
7825,Normal
7826,Generic
7827,Normal
7828,Generic
7829,Analysis
7830,Generic
7831,Generic
7832,Backdoor
7833,Normal
7834,Normal
7835,Fuzzers
7836,Generic
7837,Generic
7838,Reconnaissance
7839,Normal
7840,Backdoor
7841,Fuzzers
7842,Analysis
7843,Analysis
7844,Fuzzers
7845,Normal
7846,Worms
7847,Shellcode
7848,Fuzzers
7849,Shellcode
7850,Fuzzers
7851,Shellcode
7852,Fuzzers
7853,Normal
7854,Normal
7855,Normal
7856,Worms
7857,Fuzzers
7858,Generic
7859,DoS
7860,Shellcode
7861,Analysis
7862,Fuzzers
7863,Worms
7864,Normal
7865,Exploits
7866,Shellcode
7867,Generic
7868,Backdoor
7869,Analysis
7870,Generic
7871,Normal
7872,Fuzzers
7873,Generic
7874,Backdoor
7875,Generic
7876,Normal
7877,Fuzzers
7878,Generic
7879,Exploits
7880,Generic
7881,Normal
7882,Normal
7883,DoS
7884,DoS
7885,Normal
7886,Fuzzers
7887,Exploits
7888,DoS
7889,Worms
7890,Generic
7891,Fuzzers
7892,Exploits
7893,Generic
7894,Shellcode
7895,Normal
7896,Worms
7897,Fuzzers
7898,Generic
7899,DoS
7900,Fuzzers
7901,Generic
7902,Normal
7903,Shellcode
7904,Generic
7905,Exploits
7906,Fuzzers
7907,Normal
7908,Exploits
7909,Exploits
7910,Reconnaissance
7911,Normal
7912,Generic
7913,Generic
7914,Shellcode
7915,Fuzzers
7916,Worms
7917,Normal
7918,Generic
7919,Exploits
7920,Backdoor
7921,Worms
7922,Normal
7923,Normal
7924,Generic
7925,Exploits
7926,Generic
7927,Backdoor
7928,Exploits
7929,Fuzzers
7930,Normal
7931,Generic
7932,Backdoor
7933,Fuzzers
7934,Backdoor
7935,Generic
7936,Shellcode
7937,Generic
7938,Generic
7939,Reconnaissance
7940,Normal
7941,Normal
7942,Fuzzers
7943,Fuzzers
7944,Worms
7945,Normal
7946,Generic
7947,Normal
7948,Worms
7949,Exploits
7950,Reconnaissance
7951,Normal
7952,Generic
7953,Shellcode
7954,Reconnaissance
7955,Backdoor
7956,Generic
7957,Shellcode
7958,Generic
7959,DoS
7960,Exploits
7961,Reconnaissance
7962,Exploits
7963,Generic
7964,Normal
7965,Reconnaissance
7966,Exploits
7967,Normal
7968,Normal
7969,Analysis
7970,Generic
7971,Generic
7972,Generic
7973,Generic
7974,Generic
7975,Generic
7976,Fuzzers
7977,Normal
7978,Generic
7979,Analysis
7980,Normal
7981,DoS
7982,Worms
7983,Normal
7984,Generic
7985,Fuzzers
7986,Generic
7987,Normal
7988,Normal
7989,Reconnaissance
7990,Generic
7991,Generic
7992,Generic
7993,Worms
7994,Shellcode
7995,Generic
7996,Fuzzers
7997,Backdoor
7998,Normal
7999,Generic
8000,Worms
8001,Analysis
8002,Fuzzers
8003,Shellcode
8004,Normal
8005,Normal
8006,Fuzzers
8007,Exploits
8008,Normal
8009,Shellcode
8010,Fuzzers
8011,Analysis
8012,Generic
8013,Generic
8014,Generic
8015,Reconnaissance
8016,Worms
8017,Generic
8018,Generic
8019,Normal
8020,Reconnaissance
8021,Shellcode
8022,Shellcode
8023,Generic
8024,Generic
8025,Backdoor
8026,DoS
8027,Shellcode
8028,Shellcode
8029,Fuzzers
8030,Generic
8031,Generic
8032,Normal
8033,DoS
8034,Generic
8035,Normal
8036,Generic
8037,Generic
8038,Reconnaissance
8039,DoS
8040,Analysis
8041,Normal
8042,Normal
8043,Reconnaissance
8044,Fuzzers
8045,Exploits
8046,Normal
8047,Normal
8048,Analysis
8049,Fuzzers
8050,Normal
8051,Normal
8052,Exploits
8053,DoS
8054,Exploits
8055,Normal
8056,Fuzzers
8057,Generic
8058,Normal
8059,Generic
8060,Generic
8061,Normal
8062,Normal
8063,DoS
8064,Worms
8065,Generic
8066,Generic
8067,Fuzzers
8068,Shellcode
8069,DoS
8070,Fuzzers
8071,Normal
8072,Normal
8073,Generic
8074,Reconnaissance
8075,Normal
8076,Generic
8077,DoS
8078,Generic
8079,Shellcode
8080,Normal
8081,Exploits
8082,Generic
8083,Generic
8084,Normal
8085,Worms
8086,Normal
8087,Exploits
8088,Analysis
8089,Normal
8090,Normal
8091,Worms
8092,DoS
8093,Worms
8094,Fuzzers
8095,Generic
8096,Generic
8097,Shellcode
8098,Backdoor
8099,Exploits
8100,Fuzzers
8101,Reconnaissance
8102,Backdoor
8103,Normal
8104,Worms
8105,Fuzzers
8106,Exploits
8107,Fuzzers
8108,Backdoor
8109,Shellcode
8110,Fuzzers
8111,Fuzzers
8112,Analysis
8113,Fuzzers
8114,Generic
8115,Generic
8116,Normal
8117,Worms
8118,Exploits
8119,Exploits
8120,Generic
8121,Fuzzers
8122,Generic
8123,Exploits
8124,Generic
8125,Exploits
8126,Exploits
8127,Normal
8128,Normal
8129,Analysis
8130,Reconnaissance
8131,Normal
8132,Backdoor
8133,Worms
8134,Reconnaissance
8135,Fuzzers
8136,Worms
8137,Normal
8138,Normal
8139,Fuzzers
8140,Shellcode
8141,Generic
8142,Normal
8143,Analysis
8144,Normal
8145,Generic
8146,Fuzzers
8147,Worms
8148,Fuzzers
8149,Generic
8150,Generic
8151,Normal
8152,Reconnaissance
8153,Fuzzers
8154,Worms
8155,Exploits
8156,Exploits
8157,Normal
8158,Normal
8159,Generic
8160,Worms
8161,Normal
8162,Generic
8163,Exploits
8164,Analysis
8165,Generic
8166,Shellcode
8167,Normal
8168,Normal
8169,Exploits
8170,Fuzzers
8171,Fuzzers
8172,Worms
8173,Normal
8174,Generic
8175,Analysis
8176,Fuzzers
8177,Generic
8178,Generic
8179,Normal
8180,Generic
8181,Reconnaissance
8182,Generic
8183,DoS
8184,Normal
8185,Exploits
8186,Shellcode
8187,Normal
8188,Normal
8189,Reconnaissance
8190,Normal
8191,Fuzzers
8192,Worms
8193,DoS
8194,Normal
8195,Normal
8196,Normal
8197,Fuzzers
8198,Shellcode
8199,Reconnaissance
8200,Generic
8201,Fuzzers
8202,Shellcode
8203,Reconnaissance
8204,Fuzzers
8205,Generic
8206,Generic
8207,DoS
8208,Normal
8209,Generic
8210,Generic
8211,Shellcode
8212,Fuzzers
8213,Generic
8214,Backdoor
8215,Backdoor
8216,Generic
8217,Reconnaissance
8218,Generic
8219,Worms
8220,Worms
8221,Worms
8222,Fuzzers
8223,Worms
8224,Fuzzers
8225,Shellcode
8226,Normal
8227,DoS
8228,Exploits
8229,Backdoor
8230,Generic
8231,Normal
8232,Normal
8233,Fuzzers
8234,Exploits
8235,Generic
8236,Normal
8237,Fuzzers
8238,Reconnaissance
8239,Shellcode
8240,Normal
8241,Normal
8242,Worms
8243,Fuzzers
8244,Fuzzers
8245,Backdoor
8246,Shellcode
8247,Normal
8248,Backdoor
8249,Exploits
8250,Fuzzers
8251,Reconnaissance
8252,Exploits
8253,Backdoor
8254,Fuzzers
8255,Worms
8256,Shellcode
8257,Generic
8258,Reconnaissance
8259,Worms
8260,Worms
8261,Normal
8262,Exploits
8263,Exploits
8264,Generic
8265,Reconnaissance
8266,Exploits
8267,Normal
8268,Generic
8269,Reconnaissance
8270,Generic
8271,Normal
8272,Normal
8273,Worms
8274,Normal
8275,Backdoor
8276,Fuzzers
8277,Generic
8278,Backdoor
8279,Reconnaissance
8280,Fuzzers
8281,Fuzzers
8282,Normal
8283,Worms
8284,Exploits
8285,Fuzzers
8286,DoS
8287,Analysis
8288,Exploits
8289,Normal
8290,Generic
8291,Generic
8292,Generic
8293,Reconnaissance
8294,Normal
8295,Normal
8296,Reconnaissance
8297,Fuzzers
8298,Backdoor
8299,Fuzzers
8300,Worms
8301,Shellcode
8302,Worms
8303,Generic
8304,Normal
8305,Worms
8306,Reconnaissance
8307,DoS
8308,Generic
8309,Generic
8310,DoS
8311,Normal
8312,Worms
8313,Reconnaissance
8314,Exploits
8315,Fuzzers
8316,Shellcode
8317,Fuzzers
8318,Normal
8319,Exploits
8320,Generic
8321,Normal
8322,Backdoor
8323,Normal
8324,Backdoor
8325,Exploits
8326,DoS
8327,Normal
8328,Normal
8329,Shellcode
8330,Exploits
8331,Generic
8332,Normal
8333,Reconnaissance
8334,Backdoor
8335,Exploits
8336,Fuzzers
8337,Generic
8338,Generic
8339,Fuzzers
8340,Generic
8341,Shellcode
8342,Analysis
8343,Normal
8344,Normal
8345,Generic
8346,Generic
8347,Analysis
8348,Exploits
8349,Generic
8350,Fuzzers
8351,DoS
8352,Generic
8353,Analysis
8354,Backdoor
8355,Backdoor
8356,Reconnaissance
8357,Exploits
8358,Fuzzers
8359,Normal
8360,Generic
8361,Normal
8362,Exploits
8363,Reconnaissance
8364,Worms
8365,Backdoor
8366,Generic
8367,Normal
8368,Normal
8369,Worms
8370,Generic
8371,Generic
8372,Generic
8373,Exploits
8374,Generic
8375,Shellcode
8376,Shellcode
8377,Reconnaissance
8378,Reconnaissance
8379,Worms
8380,Backdoor
8381,Shellcode
8382,Fuzzers
8383,Normal
8384,Generic
8385,Fuzzers
8386,Fuzzers
8387,Fuzzers
8388,Worms
8389,Normal
8390,Generic
8391,Generic
8392,Reconnaissance
8393,Fuzzers
8394,Worms
8395,Shellcode
8396,Generic
8397,DoS
8398,Generic
8399,Exploits
8400,Reconnaissance
8401,Fuzzers
8402,Generic
8403,Generic
8404,DoS
8405,Exploits
8406,Reconnaissance
8407,Exploits
8408,Generic
8409,Generic
8410,Worms
8411,Generic
8412,Fuzzers
8413,Reconnaissance
8414,Generic
8415,Normal
8416,Reconnaissance
8417,Exploits
8418,Normal
8419,Generic
8420,Generic
8421,Normal
8422,Normal
8423,Normal
8424,Reconnaissance
8425,Normal
8426,Generic
8427,Exploits
8428,Normal
8429,Generic
8430,Normal
8431,Worms
8432,Worms
8433,Normal
8434,Normal
8435,Worms
8436,Analysis
8437,Exploits
8438,Normal
8439,Exploits
8440,Generic
8441,DoS
8442,Reconnaissance
8443,Normal
8444,Shellcode
8445,Analysis
8446,Worms
8447,Fuzzers
8448,Worms
8449,DoS
8450,Reconnaissance
8451,Generic
8452,Fuzzers
8453,Fuzzers
8454,Normal
8455,Generic
8456,Normal
8457,Normal
8458,Fuzzers
8459,Shellcode
8460,Normal
8461,Reconnaissance
8462,Generic
8463,Generic
8464,DoS
8465,Normal
8466,Generic
8467,Fuzzers
8468,Generic
8469,Worms
8470,Fuzzers
8471,Generic
8472,DoS
8473,Generic
8474,Exploits
8475,Normal
8476,Normal
8477,Fuzzers
8478,Generic
8479,Generic
8480,Fuzzers
8481,Worms
8482,DoS
8483,Analysis
8484,Worms
8485,Normal
8486,Normal
8487,DoS
8488,Worms
8489,Normal
8490,Exploits
8491,Analysis
8492,Worms
8493,Generic
8494,Generic
8495,DoS
8496,Generic
8497,Reconnaissance
8498,Worms
8499,Reconnaissance
8500,Generic
8501,Shellcode
8502,Fuzzers
8503,Shellcode
8504,Reconnaissance
8505,Reconnaissance
8506,Fuzzers
8507,Normal
8508,Shellcode
8509,Normal
8510,Generic
8511,Shellcode
8512,Normal
8513,Analysis
8514,Reconnaissance
8515,Fuzzers
8516,Fuzzers
8517,Shellcode
8518,Backdoor
8519,Fuzzers
8520,Normal
8521,Reconnaissance
8522,Generic
8523,Backdoor
8524,Worms
8525,Normal
8526,Fuzzers
8527,Normal
8528,Normal
8529,Worms
8530,Exploits
8531,Exploits
8532,Generic
8533,Worms
8534,Worms
8535,Normal
8536,Exploits
8537,Worms
8538,Worms
8539,Shellcode
8540,Generic
8541,Fuzzers
8542,Generic
8543,Normal
8544,Exploits
8545,Normal
8546,Normal
8547,Normal
8548,Normal
8549,Backdoor
8550,Normal
8551,Generic
8552,Normal
8553,Analysis
8554,Normal
8555,Analysis
8556,Shellcode
8557,Generic
8558,Exploits
8559,Generic
8560,DoS
8561,Worms
8562,Worms
8563,Shellcode
8564,Generic
8565,Normal
8566,Fuzzers
8567,Normal
8568,Generic
8569,Normal
8570,Generic
8571,Shellcode
8572,Generic
8573,Fuzzers
8574,Generic
8575,Backdoor
8576,Normal
8577,Generic
8578,Generic
8579,Normal
8580,Reconnaissance
8581,Worms
8582,Reconnaissance
8583,Generic
8584,Backdoor
8585,Analysis
8586,Backdoor
8587,Fuzzers
8588,Generic
8589,Fuzzers
8590,Fuzzers
8591,Exploits
8592,Generic
8593,Backdoor
8594,Normal
8595,Exploits
8596,Generic
8597,Generic
8598,Exploits
8599,Analysis
8600,Normal
8601,Generic
8602,Generic
8603,Fuzzers
8604,Reconnaissance
8605,DoS
8606,Normal
8607,Worms
8608,Generic
8609,Generic
8610,Analysis
8611,Generic
8612,Exploits
8613,Reconnaissance
8614,Normal
8615,Normal
8616,Generic
8617,Normal
8618,Reconnaissance
8619,Normal
8620,Normal
8621,Generic
8622,Normal
8623,Normal
8624,Fuzzers
8625,DoS
8626,Normal
8627,DoS
8628,Fuzzers
8629,DoS
8630,Exploits
8631,Exploits
8632,Analysis
8633,Backdoor
8634,Exploits
8635,Shellcode
8636,Generic
8637,Shellcode
8638,Backdoor
8639,Reconnaissance
8640,Fuzzers
8641,DoS
8642,Analysis
8643,Normal
8644,Fuzzers
8645,Reconnaissance
8646,Normal
8647,Normal
8648,Generic
8649,Normal
8650,Reconnaissance
8651,Normal
8652,Fuzzers
8653,Shellcode
8654,Fuzzers
8655,Generic
8656,Generic
8657,Worms
8658,DoS
8659,Normal
8660,Fuzzers
8661,Normal
8662,Backdoor
8663,Generic
8664,Generic
8665,Exploits
8666,Fuzzers
8667,Normal
8668,Shellcode
8669,Normal
8670,Analysis
8671,Shellcode
8672,DoS
8673,Generic
8674,DoS
8675,Reconnaissance
8676,Fuzzers
8677,Normal
8678,Reconnaissance
8679,Generic
8680,Normal
8681,Normal
8682,Fuzzers
8683,Exploits
8684,Normal
8685,Reconnaissance
8686,Generic
8687,Normal
8688,Normal
8689,Generic
8690,Reconnaissance
8691,Shellcode
8692,Backdoor
8693,Generic
8694,Shellcode
8695,Shellcode
8696,Reconnaissance
8697,Analysis
8698,Fuzzers
8699,Normal
8700,Analysis
8701,Generic
8702,Generic
8703,Generic
8704,Analysis
8705,Shellcode
8706,Generic
8707,Normal
8708,Normal
8709,Fuzzers
8710,Fuzzers
8711,Normal
8712,Fuzzers
8713,Reconnaissance
8714,Normal
8715,Backdoor
8716,Generic
8717,Reconnaissance
8718,Backdoor
8719,Fuzzers
8720,Exploits
8721,Generic
8722,Normal
8723,Normal
8724,Normal
8725,Generic
8726,Normal
8727,Normal
8728,Fuzzers
8729,Shellcode
8730,Backdoor
8731,Fuzzers
8732,Normal
8733,Fuzzers
8734,Exploits
8735,DoS
8736,Normal
8737,Generic
8738,Generic
8739,Fuzzers
8740,Generic
8741,Exploits
8742,Normal
8743,DoS
8744,Fuzzers
8745,Fuzzers
8746,Normal
8747,Fuzzers
8748,Backdoor
8749,Analysis
8750,Analysis
8751,Normal
8752,Generic
8753,Generic
8754,Reconnaissance
8755,Normal
8756,Normal
8757,Backdoor
8758,Worms
8759,Reconnaissance
8760,Normal
8761,Analysis
8762,Worms
8763,Generic
8764,Generic
8765,Reconnaissance
8766,Generic
8767,DoS
8768,Fuzzers
8769,Fuzzers
8770,Backdoor
8771,Normal
8772,Fuzzers
8773,Analysis
8774,Normal
8775,Fuzzers
8776,Normal
8777,Generic
8778,Worms
8779,Shellcode
8780,Worms
8781,Fuzzers
8782,Generic
8783,Worms
8784,Generic
8785,DoS
8786,Normal
8787,Worms
8788,Normal
8789,Analysis
8790,Normal
8791,Generic
8792,Reconnaissance
8793,Normal
8794,Normal
8795,Fuzzers
8796,Backdoor
8797,Normal
8798,Generic
8799,DoS
8800,DoS
8801,Reconnaissance
8802,Worms
8803,Reconnaissance
8804,DoS
8805,Fuzzers
8806,Backdoor
8807,Fuzzers
8808,Generic
8809,Exploits
8810,Generic
8811,Exploits
8812,Exploits
8813,Generic
8814,Shellcode
8815,Worms
8816,Exploits
8817,Generic
8818,Fuzzers
8819,DoS
8820,Shellcode
8821,Reconnaissance
8822,Backdoor
8823,Generic
8824,Exploits
8825,Worms
8826,DoS
8827,Normal
8828,Normal
8829,Generic
8830,Exploits
8831,Generic
8832,Normal
8833,Worms
8834,Exploits
8835,Normal
8836,Normal
8837,Normal
8838,Reconnaissance
8839,Generic
8840,Analysis
8841,Generic
8842,Shellcode
8843,Analysis
8844,Reconnaissance
8845,Shellcode
8846,Reconnaissance
8847,Backdoor
8848,Shellcode
8849,Fuzzers
8850,DoS
8851,Fuzzers
8852,Worms
8853,Generic
8854,Shellcode
8855,Normal
8856,Fuzzers
8857,DoS
8858,Normal
8859,Analysis
8860,Shellcode
8861,Normal
8862,Reconnaissance
8863,Fuzzers
8864,Shellcode
8865,Fuzzers
8866,Shellcode
8867,Normal
8868,Reconnaissance
8869,Shellcode
8870,Generic
8871,Normal
8872,Exploits
8873,Shellcode
8874,Normal
8875,Shellcode
8876,Generic
8877,Generic
8878,Normal
8879,DoS
8880,Backdoor
8881,Generic
8882,DoS
8883,Normal
8884,Normal
8885,Backdoor
8886,Shellcode
8887,Analysis
8888,Reconnaissance
8889,Normal
8890,Reconnaissance
8891,Generic
8892,Generic
8893,Exploits
8894,Shellcode
8895,Normal
8896,Normal
8897,Analysis
8898,Analysis
8899,Reconnaissance
8900,Normal
8901,Normal
8902,Fuzzers
8903,Fuzzers
8904,Generic
8905,Normal
8906,Fuzzers
8907,DoS
8908,Fuzzers
8909,Normal
8910,Normal
8911,Worms
8912,Normal
8913,Normal
8914,Generic
8915,Fuzzers
8916,Worms
8917,Normal
8918,Exploits
8919,Normal
8920,Generic
8921,Exploits
8922,Normal
8923,Generic
8924,Generic
8925,Reconnaissance
8926,Generic
8927,Normal
8928,Worms
8929,Fuzzers
8930,Exploits
8931,Normal
8932,DoS
8933,DoS
8934,Normal
8935,Worms
8936,Exploits
8937,Analysis
8938,Generic
8939,DoS
8940,Worms
8941,Reconnaissance
8942,Worms
8943,Normal
8944,Backdoor
8945,Normal
8946,Analysis
8947,Generic
8948,Generic
8949,Normal
8950,Exploits
8951,Generic
8952,Generic
8953,Backdoor
8954,Normal
8955,Fuzzers
8956,Generic
8957,Generic
8958,Fuzzers
8959,Normal
8960,Normal
8961,Backdoor
8962,Normal
8963,Backdoor
8964,Generic
8965,Shellcode
8966,Generic
8967,Generic
8968,Fuzzers
8969,Exploits
8970,Fuzzers
8971,Generic
8972,Generic
8973,DoS
8974,Reconnaissance
8975,Normal
8976,Exploits
8977,Backdoor
8978,Normal
8979,Generic
8980,DoS
8981,Normal
8982,Normal
8983,Exploits
8984,Normal
8985,Reconnaissance
8986,Normal
8987,Normal
8988,Generic
8989,Reconnaissance
8990,Normal
8991,Normal
8992,Generic
8993,Generic
8994,Generic
8995,Exploits
8996,DoS
8997,Generic
8998,Normal
8999,Normal
9000,Analysis
9001,Shellcode
9002,Backdoor
9003,Fuzzers
9004,Normal
9005,Normal
9006,Exploits
9007,Normal
9008,Generic
9009,Reconnaissance
9010,Generic
9011,Generic
9012,Backdoor
9013,Exploits
9014,Generic
9015,Normal
9016,Worms
9017,Fuzzers
9018,Generic
9019,Reconnaissance
9020,Worms
9021,Normal
9022,Normal
9023,Normal
9024,Generic
9025,Exploits
9026,Generic
9027,Generic
9028,Normal
9029,Shellcode
9030,Shellcode
9031,Normal
9032,Generic
9033,Normal
9034,Backdoor
9035,Normal
9036,Normal
9037,Normal
9038,Backdoor
9039,Backdoor
9040,Fuzzers
9041,Fuzzers
9042,Reconnaissance
9043,Normal
9044,Backdoor
9045,Normal
9046,Normal
9047,Reconnaissance
9048,Fuzzers
9049,Generic
9050,Normal
9051,Reconnaissance
9052,Analysis
9053,Analysis
9054,Normal
9055,Normal
9056,Fuzzers
9057,Normal
9058,Generic
9059,Analysis
9060,Fuzzers
9061,Fuzzers
9062,Exploits
9063,Generic
9064,Normal
9065,Generic
9066,Normal
9067,Worms
9068,Exploits
9069,Normal
9070,Shellcode
9071,Fuzzers
9072,Reconnaissance
9073,Generic
9074,Generic
9075,Generic
9076,Generic
9077,Shellcode
9078,Exploits
9079,Shellcode
9080,Analysis
9081,Fuzzers
9082,Normal
9083,DoS
9084,Exploits
9085,Normal
9086,Normal
9087,Reconnaissance
9088,Exploits
9089,Normal
9090,Generic
9091,Generic
9092,Reconnaissance
9093,Generic
9094,Normal
9095,Generic
9096,Reconnaissance
9097,Worms
9098,Analysis
9099,Normal
9100,Reconnaissance
9101,Analysis
9102,Exploits
9103,Worms
9104,Exploits
9105,Shellcode
9106,Shellcode
9107,Normal
9108,Normal
9109,Fuzzers
9110,Reconnaissance
9111,Backdoor
9112,Normal
9113,Generic
9114,Worms
9115,Generic
9116,Worms
9117,Shellcode
9118,DoS
9119,Normal
9120,Reconnaissance
9121,Generic
9122,Reconnaissance
9123,Fuzzers
9124,Normal
9125,Analysis
9126,Reconnaissance
9127,Reconnaissance
9128,Generic
9129,Generic
9130,Normal
9131,Worms
9132,Exploits
9133,Reconnaissance
9134,DoS
9135,Normal
9136,Exploits
9137,Exploits
9138,Generic
9139,Reconnaissance
9140,Shellcode
9141,Normal
9142,Backdoor
9143,DoS
9144,Exploits
9145,Backdoor
9146,Generic
9147,Fuzzers
9148,Generic
9149,Normal
9150,Fuzzers
9151,Worms
9152,Exploits
9153,Generic
9154,Generic
9155,Reconnaissance
9156,Generic
9157,Backdoor
9158,Normal
9159,Backdoor
9160,Generic
9161,Normal
9162,DoS
9163,Shellcode
9164,Analysis
9165,Fuzzers
9166,Fuzzers
9167,Normal
9168,Reconnaissance
9169,Normal
9170,Shellcode
9171,Normal
9172,Normal
9173,Shellcode
9174,Generic
9175,Worms
9176,Generic
9177,Backdoor
9178,Reconnaissance
9179,Normal
9180,Generic
9181,Shellcode
9182,Worms
9183,Backdoor
9184,Generic
9185,Normal
9186,Generic
9187,Shellcode
9188,Worms
9189,Normal
9190,Generic
9191,DoS
9192,Generic
9193,Exploits
9194,Shellcode
9195,Generic
9196,Generic
9197,Reconnaissance
9198,DoS
9199,Generic
9200,Reconnaissance
9201,Generic
9202,Normal
9203,Generic
9204,Normal
9205,Shellcode
9206,Generic
9207,Worms
9208,Reconnaissance
9209,Fuzzers
9210,Generic
9211,DoS
9212,Generic
9213,Normal
9214,Normal
9215,Generic
9216,Normal
9217,Exploits
9218,Analysis
9219,Generic
9220,Shellcode
9221,Generic
9222,Generic
9223,Generic
9224,Backdoor
9225,Generic
9226,Normal
9227,Worms
9228,Normal
9229,Generic
9230,Backdoor
9231,Normal
9232,Reconnaissance
9233,Backdoor
9234,Normal
9235,Fuzzers
9236,Generic
9237,Backdoor
9238,Generic
9239,DoS
9240,Analysis
